年份,縣市,車款,排氣量,售價,里程數,瀏覽率,連結,圖片連結
2019,新北市,Ford Focus 5D,1.5L,8.8萬,2.6萬km,165,https://auto.8891.com.tw/usedauto-infos-3426323.html?display__sale_code=&flow_id=8cd97845-6963-4d8e-b731-478d6a180e36,https://p2.8891.com.tw/2022/09/09/1662731177145074_440_330.jpg
2019,新北市,Ford Mondeo Wagon,2.0L,95.8萬,6.0萬km,701,https://auto.8891.com.tw/usedauto-infos-3346554.html?display__sale_code=&flow_id=46075e86-014b-4dab-8576-20878da9fbb6,https://p2.8891.com.tw/2022/12/11/1670703645350468_440_330.jpg
2019,新北市,Ford Focus 5D,1.5L,21萬,4.7萬km,57,https://auto.8891.com.tw/usedauto-infos-3444539.html?display__sale_code=&flow_id=db7f2106-1ef7-46e0-a9df-c99cebc7389f,https://p1.8891.com.tw/2023/03/19/1679199464354177_440_330.jpg
2019,桃園市,Ford Focus 5D,1.5L,73.8萬,4.0萬km,41,https://auto.8891.com.tw/usedauto-infos-3436016.html?display__sale_code=&flow_id=3a0185c2-577e-4f5d-a2ef-6c757f9b87ea,https://p1.8891.com.tw/2022/11/14/1668413150866097_440_330.jpg
2019,台南市,Ford Escort,1.5L,43.8萬,4.6萬km,328,https://auto.8891.com.tw/usedauto-infos-3432523.html?display__sale_code=&flow_id=80e6b039-1d7a-4575-8a1a-114c6eb68048,https://p2.8891.com.tw/2022/06/24/1656062731622568_440_330.jpg
2019,台中市,Ford Fiesta,1.1L以下,36.8萬,5.0萬km,49,https://auto.8891.com.tw/usedauto-infos-3444724.html?display__sale_code=&flow_id=6a55a719-99e5-4ed8-823e-c4265f07eded,https://p2.8891.com.tw/2023/02/17/1676611275797774_440_330.jpg
2019,台中市,Ford Focus 5D,1.5L,43.8萬,8.0萬km,154,https://auto.8891.com.tw/usedauto-infos-3443392.html?display__sale_code=&flow_id=75cae2ac-fee5-4a89-877f-35cfe71575ed,https://p2.8891.com.tw/2022/04/04/1649057553898154_440_330.jpg
2019,新北市,Ford Focus ST,1.5L,75.8萬,2.2萬km,223,https://auto.8891.com.tw/usedauto-infos-3451251.html?display__sale_code=&flow_id=322f0768-d5d1-4cd1-9e55-ca13b3385779,https://p1.8891.com.tw/2023/03/25/1679740640892389_440_330.jpg
2019,新北市,Ford Focus 5D,1.5L,23.2萬,2.0萬km,3958,https://auto.8891.com.tw/usedauto-infos-3009191.html?display__sale_code=&flow_id=2d7b8730-59b3-4d05-942d-78b50d330aab,https://p2.8891.com.tw/2022/01/18/1642502041700248_440_330.jpg
2019,桃園市,Ford Escort,1.5L,43.6萬,1.7萬km,137,https://auto.8891.com.tw/usedauto-infos-3451977.html?display__sale_code=&flow_id=13e36772-7186-42c2-a651-8b7420b88f62,https://p2.8891.com.tw/2023/03/27/1679916682746254_440_330.jpg
2019,高雄市,Ford Fiesta,1.1L以下,49.5萬,8000km,117,https://auto.8891.com.tw/usedauto-infos-3440488.html?display__sale_code=&flow_id=e7f8b901-80ba-4ab0-889f-0f0f9b34e9c8,https://p2.8891.com.tw/2023/01/31/1675156028237362_440_330.jpg
2019,新北市,Ford Focus 5D,1.5L,68.8萬,8.0萬km,24,https://auto.8891.com.tw/usedauto-infos-3450448.html?display__sale_code=&flow_id=f64f16ca-6b6c-4699-ae98-70030e12a0e1,https://p1.8891.com.tw/2023/03/24/1679662791717691_440_330.jpg
2019,桃園市,Ford Focus,1.5L,55.8萬,5.0萬km,352,https://auto.8891.com.tw/usedauto-infos-3422974.html?display__sale_code=&flow_id=c1210834-be86-46b0-911b-266b9702689c,https://p2.8891.com.tw/2023/02/28/1677569550758182_440_330.jpg
2019,新北市,Ford Mondeo Wagon,2.0L,85萬,9.0萬km,828,https://auto.8891.com.tw/usedauto-infos-3433593.html?display__sale_code=&flow_id=26c81081-78c2-40bc-8d58-baa88aaa7e12,https://p1.8891.com.tw/2023/03/09/1678343844972789_440_330.jpg
2019,桃園市,Ford Mustang EcoBoost,2.3L,136.8萬,8.0萬km,132,https://auto.8891.com.tw/usedauto-infos-3451317.html?display__sale_code=&flow_id=fa2e34da-6900-4607-a30b-95fc118c4842,https://p1.8891.com.tw/2023/03/25/1679744579013765_440_330.jpg
2019,台中市,Ford Focus,1.5L,66萬,2.6萬km,29,https://auto.8891.com.tw/usedauto-infos-3451339.html?display__sale_code=&flow_id=0577f79f-55e8-48e5-b935-98f226619457,https://p2.8891.com.tw/2023/03/25/1/1679746494605320_440_330.jpg
2019,高雄市,Ford F-150,3.5L,345萬,5.2萬km,12576,https://auto.8891.com.tw/usedauto-infos-3088059.html?display__sale_code=&flow_id=060e7aac-60b9-493e-b612-f16d2afd675e,https://p1.8891.com.tw/2022/07/10/1657438173503227_440_330.jpg
2019,台中市,Ford Escort,1.5L,42萬,4.9萬km,32,https://auto.8891.com.tw/usedauto-infos-3451776.html?display__sale_code=&flow_id=f4950000-225c-4a18-8727-09c7f4777719,https://p2.8891.com.tw/2022/12/12/1670818449968328_440_330.jpg
2019,桃園市,Ford Focus 4D,1.5L,53.8萬,3.0萬km,104,https://auto.8891.com.tw/usedauto-infos-3445006.html?display__sale_code=&flow_id=d562316f-51af-411b-a642-bda2e461e470,https://p1.8891.com.tw/2023/02/17/1676627097352687_440_330.jpg
2019,桃園市,Ford Focus,1.5L,55萬,3.0萬km,349,https://auto.8891.com.tw/usedauto-infos-3399285.html?display__sale_code=&flow_id=440aecbb-39d0-4a7b-a0d3-56c963221d64,https://p2.8891.com.tw/2022/11/24/7/1669288236356140_440_330.jpg
2019,桃園市,Ford Focus,1.5L,59.8萬,3.0萬km,156,https://auto.8891.com.tw/usedauto-infos-3409466.html?display__sale_code=&flow_id=ef18a618-5bfe-4574-b750-d0fdaee4fd9c,https://p2.8891.com.tw/2023/02/14/1676356526045966_440_330.jpg
2019,桃園市,Ford Focus,1.5L,21.8萬,1.2萬km,151,https://auto.8891.com.tw/usedauto-infos-3429020.html?display__sale_code=&flow_id=387038d6-118e-4ee8-bcf4-00fd046db8ca,https://p2.8891.com.tw/2021/09/16/1631769235719184_440_330.jpg
2019,新北市,Ford Focus 5D,1.5L,56.8萬,3.3萬km,55,https://auto.8891.com.tw/usedauto-infos-3433944.html?display__sale_code=&flow_id=24fcf8a7-078b-4b3f-91f6-bc99d9f73047,https://p2.8891.com.tw/2023/03/09/1678354441718594_440_330.jpg
2019,桃園市,Ford Focus 5D,1.5L,28.8萬,2.0萬km,1652,https://auto.8891.com.tw/usedauto-infos-3412521.html?display__sale_code=&flow_id=5589c205-e103-4a1b-a977-aa8e3e21f72b,https://p2.8891.com.tw/2023/02/17/1676601119223464_440_330.jpg
2019,高雄市,Ford Focus,1.5L,55.8萬,4.8萬km,72,https://auto.8891.com.tw/usedauto-infos-3448698.html?display__sale_code=&flow_id=fed96fe8-4865-409e-b170-1f2ccf4637d8,https://p2.8891.com.tw/2023/02/18/1676698266270210_440_330.jpg
2019,桃園市,Ford Mondeo Wagon,2.0L,86.8萬,6.4萬km,399,https://auto.8891.com.tw/usedauto-infos-3448778.html?display__sale_code=&flow_id=fb3e8ab3-ea69-4ecd-8135-fd391583646f,https://p2.8891.com.tw/2023/02/21/1676953108216932_440_330.jpg
2019,台北市,Ford Focus,1.5L,67.8萬,4.0萬km,46,https://auto.8891.com.tw/usedauto-infos-3448800.html?display__sale_code=&flow_id=0b6d4ead-6fe4-49b9-85a6-39e1ea7a700a,https://p2.8891.com.tw/2023/02/20/1676870247907814_440_330.jpg
2019,新北市,Ford Focus 4D,1.5L,54.8萬,12.9萬km,348,https://auto.8891.com.tw/usedauto-infos-3431171.html?display__sale_code=&flow_id=b8e541db-00b6-4a3f-a9e8-1d6cc9c124b9,https://p1.8891.com.tw/2023/03/07/1678176688076073_440_330.jpg
2019,高雄市,Ford Focus 5D,1.5L,61.8萬,11.6萬km,431,https://auto.8891.com.tw/usedauto-infos-3448873.html?display__sale_code=&flow_id=e161dac0-6450-427b-ab4d-405594aff947,https://p2.8891.com.tw/2023/03/23/1679552600105810_440_330.jpg
2019,桃園市,Ford Focus,1.5L,22.8萬,4.0萬km,2132,https://auto.8891.com.tw/usedauto-infos-3352127.html?display__sale_code=&flow_id=93cbdd0f-1080-441f-ae26-af33a0d2b770,https://p2.8891.com.tw/2022/12/15/1671115145785950_440_330.jpg
2019,新北市,Ford Escort,1.5L,44.8萬,5.0萬km,263,https://auto.8891.com.tw/usedauto-infos-3435103.html?display__sale_code=9005003&flow_id=630de322-3753-4354-b67e-8290588069a9,https://p2.8891.com.tw/2023/03/10/1678438435663656_440_330.jpg
2019,新竹市,Ford Ranger,2.0L,113.8萬,8.4萬km,63,https://auto.8891.com.tw/usedauto-infos-3450709.html?display__sale_code=&flow_id=0a0b32e9-a86d-4a59-bdf5-b3c0630162dd,https://p1.8891.com.tw/2023/03/25/1679715259320791_440_330.jpg
2019,新北市,Ford Focus 5D,1.5L,68.8萬,8.0萬km,19,https://auto.8891.com.tw/usedauto-infos-3450532.html?display__sale_code=&flow_id=0263bd0c-c711-4e06-a121-4c7a6274dcff,https://p2.8891.com.tw/2023/03/25/1679678403504880_440_330.jpg
2019,桃園市,Ford Ranger,2.0L,116萬,4.7萬km,1116,https://auto.8891.com.tw/usedauto-infos-3307416.html?display__sale_code=&flow_id=54c504f5-12ca-425a-8b97-7f0ad32988a6,https://p2.8891.com.tw/2022/11/05/1667635621126116_440_330.jpg
2019,高雄市,Ford Mondeo Wagon,2.0L,89.8萬,4.9萬km,4518,https://auto.8891.com.tw/usedauto-infos-3385957.html?display__sale_code=&flow_id=e9e74fa0-9b26-4b67-a7a0-f3103a86ca04,https://p1.8891.com.tw/2023/01/18/1674022993958409_440_330.jpg
2019,高雄市,Ford Ranger,2.0L,113.8萬,2.9萬km,260,https://auto.8891.com.tw/usedauto-infos-3441709.html?display__sale_code=&flow_id=e8ecfa95-6378-4c92-96fa-4563c53d8a18,https://p2.8891.com.tw/2023/03/16/1678950274518052_440_330.jpg
2019,高雄市,Ford Focus 5D,1.5L,49.9萬,6.0萬km,156,https://auto.8891.com.tw/usedauto-infos-3440805.html?display__sale_code=&flow_id=8a4d8943-5849-4624-9e7c-87682d5f350b,https://p1.8891.com.tw/2023/02/10/1675997349674265_440_330.jpg
2019,桃園市,Ford Focus 4D,1.5L,53萬,4.0萬km,56,https://auto.8891.com.tw/usedauto-infos-3446144.html?display__sale_code=&flow_id=7ddabc89-6c6e-4940-ad8c-3569689aab3b,https://p1.8891.com.tw/2023/03/20/6/1679315162930461_440_330.jpg
2019,桃園市,Ford Focus,1.5L,45萬,8.0萬km,90,https://auto.8891.com.tw/usedauto-infos-3426602.html?display__sale_code=&flow_id=1a0a7b48-9dbc-4b2d-85e1-f2dab7af0b31,https://p2.8891.com.tw/2023/03/03/1677826500081696_440_330.jpg
2019,新竹市,Ford Kuga,2.0L,73.8萬,3.0萬km,1028,https://auto.8891.com.tw/usedauto-infos-3380795.html?display__sale_code=&flow_id=95fd3672-f18c-49f3-80ca-db4791c25675,https://p1.8891.com.tw/2022/08/14/1660467729590901_440_330.jpg
2019,高雄市,Ford Focus,1.5L,59.8萬,5.9萬km,190,https://auto.8891.com.tw/usedauto-infos-3427471.html?display__sale_code=&flow_id=9f230914-420b-4e27-884c-200f98e8d3f9,https://p2.8891.com.tw/2023/01/15/1673769996269888_440_330.jpg
2019,嘉義縣,Ford Focus 4D,1.5L,64.8萬,4.0萬km,68,https://auto.8891.com.tw/usedauto-infos-3441803.html?display__sale_code=&flow_id=d7093399-c3e0-42d5-a5c1-f26df47e9b8d,https://p1.8891.com.tw/2023/03/17/1679018436799129_440_330.jpg
2019,高雄市,Ford Kuga,1.5L,42萬,6.8萬km,282,https://auto.8891.com.tw/usedauto-infos-3436424.html?display__sale_code=&flow_id=29929578-0192-4590-b666-482d32039b04,https://p2.8891.com.tw/2023/03/12/1678558260304796_440_330.jpg
2019,新北市,Ford Focus ST,1.5L,65.8萬,5.0萬km,539,https://auto.8891.com.tw/usedauto-infos-3431619.html?display__sale_code=9005003&flow_id=f295d213-79b3-479e-9d29-02b96ab44462,https://p2.8891.com.tw/2023/03/07/1678193447131490_440_330.jpg
2019,桃園市,Ford Focus ST,1.5L,19.8萬,2.6萬km,1971,https://auto.8891.com.tw/usedauto-infos-3397251.html?display__sale_code=9005001&flow_id=6d23ae4e-cb73-4adf-bd53-f2908026cee4,https://p2.8891.com.tw/2022/09/04/1662259142575994_440_330.jpg
2019,桃園市,Ford Focus 5D,1.5L,18萬,3.1萬km,475,https://auto.8891.com.tw/usedauto-infos-3397236.html?display__sale_code=9005001&flow_id=0cc07cb8-d719-4171-bb58-dc734cecbd48,https://p2.8891.com.tw/2022/07/02/1656736144204228_440_330.jpg
2019,新北市,Ford Focus 5D,1.5L,51.8萬,9.0萬km,575,https://auto.8891.com.tw/usedauto-infos-3382283.html?display__sale_code=9005001&flow_id=4317eabe-3561-40c1-9aa3-a1c9fa91dd88,https://p1.8891.com.tw/2023/01/13/1673615615312637_440_330.jpg
2019,嘉義縣,Ford Focus 5D,1.5L,54.8萬,3.4萬km,71,https://auto.8891.com.tw/usedauto-infos-3441818.html?display__sale_code=&flow_id=59a51a2a-290f-4fd8-9010-77f2d49cbae7,https://p1.8891.com.tw/2023/03/17/1679018279110841_440_330.jpg
2019,新北市,Ford Focus 5D,1.5L,62萬,5.0萬km,281,https://auto.8891.com.tw/usedauto-infos-3364483.html?display__sale_code=&flow_id=79724126-6f9e-462b-87f5-4e3b3f4254cf,https://p1.8891.com.tw/2023/01/31/1675154157330729_440_330.jpg
2019,新北市,Ford Mondeo Wagon,2.0L,95.8萬,6.0萬km,1257,https://auto.8891.com.tw/usedauto-infos-3346471.html?display__sale_code=9005001&flow_id=17fd0a5b-e9b5-48c3-b512-7270382e2117,https://p1.8891.com.tw/2022/12/10/1670673649895621_440_330.jpg
2019,桃園市,Ford Focus ST,1.5L,33萬,3.0萬km,233,https://auto.8891.com.tw/usedauto-infos-3426577.html?display__sale_code=&flow_id=b49486c7-220b-49cc-9849-87f47e304cfc,https://p1.8891.com.tw/2023/03/03/1677825751455555_440_330.jpg
2019,新北市,Ford Focus 4D,1.5L,65.5萬,4.0萬km,134,https://auto.8891.com.tw/usedauto-infos-3452752.html?display__sale_code=9005001&flow_id=7be1c475-47b4-42b2-95b3-0e590f1af364,https://p1.8891.com.tw/2023/03/27/1679909108300175_440_330.jpg
2019,桃園市,Ford Mustang,2.3L,148.8萬,2.7萬km,461,https://auto.8891.com.tw/usedauto-infos-3432893.html?display__sale_code=&flow_id=10509446-f09c-4e65-8321-837a7c91bf84,https://p1.8891.com.tw/2023/03/08/1678276266369881_440_330.jpg
2019,桃園市,Ford Focus 4D,1.5L,53萬,4.0萬km,57,https://auto.8891.com.tw/usedauto-infos-3445837.html?display__sale_code=&flow_id=fde337b6-79f9-4ecc-9a17-09a790869d7f,https://p2.8891.com.tw/2023/03/20/1679302538264622_440_330.jpg
2019,台中市,Ford Focus 5D,1.5L,41.8萬,5.0萬km,74,https://auto.8891.com.tw/usedauto-infos-3441865.html?display__sale_code=&flow_id=3c7e7e65-90e4-4e2f-b557-01843e3bef3b,https://p1.8891.com.tw/2023/03/16/1678953497013215_440_330.jpg
2019,新北市,Ford Focus 5D,1.5L,51.8萬,9.0萬km,714,https://auto.8891.com.tw/usedauto-infos-3389492.html?display__sale_code=&flow_id=6eaadffe-b576-433b-beef-8dbd7b190b2d,https://p2.8891.com.tw/2023/01/28/1674837482447498_440_330.jpg
2019,台南市,Ford Focus,1.5L,50.8萬,2.0萬km,93,https://auto.8891.com.tw/usedauto-infos-3448915.html?display__sale_code=9005002&flow_id=5896ac7d-eae6-4566-b4cc-4f8ef747442a,https://p2.8891.com.tw/2023/02/03/1675396605394234_440_330.jpg
2019,桃園市,Ford Focus 5D,1.5L,19.8萬,1.2萬km,2376,https://auto.8891.com.tw/usedauto-infos-3399551.html?display__sale_code=&flow_id=b8f022aa-e637-40dd-b747-098c3e927c45,https://p1.8891.com.tw/2023/01/03/1672752642515771_440_330.jpg
2019,新北市,Ford Focus ST,1.5L,74萬,4.0萬km,83,https://auto.8891.com.tw/usedauto-infos-3445821.html?display__sale_code=&flow_id=071157bc-b9ce-4db3-9724-01f07ba53c98,https://p2.8891.com.tw/2023/03/20/1679302064117294_440_330.jpg
2019,新北市,Ford Focus 4D,1.5L,56.8萬,12.1萬km,53,https://auto.8891.com.tw/usedauto-infos-3441952.html?display__sale_code=&flow_id=59c96826-ff07-46e9-9e5a-a8955530d7e0,https://p1.8891.com.tw/2023/03/16/1678955784466213_440_330.jpg
2020,新北市,Ford Focus,1.5L,15萬,3.0萬km,393,https://auto.8891.com.tw/usedauto-infos-3403255.html?display__sale_code=&flow_id=7ef98d82-b8ed-4311-b79a-7321cae9721e,https://p2.8891.com.tw/2023/02/08/1675857558697732_440_330.jpg
2020,桃園市,Ford Mustang,2.3L,155.8萬,4.3萬km,257,https://auto.8891.com.tw/usedauto-infos-3450402.html?display__sale_code=9005001&flow_id=eb736eda-d66d-4a78-aef9-19f772db081f,https://p2.8891.com.tw/2023/03/24/1679659721202978_440_330.jpg
2020,台中市,Ford Mustang,2.3L,155萬,1.0萬km,481,https://auto.8891.com.tw/usedauto-infos-3444742.html?display__sale_code=&flow_id=51d63fc4-ae59-4119-bdaf-5d1f2ca3fd59,https://p1.8891.com.tw/2023/03/19/1679215272067629_440_330.jpg
2020,桃園市,Ford Mustang EcoBoost,2.3L,158.8萬,4.0萬km,97,https://auto.8891.com.tw/usedauto-infos-3451661.html?display__sale_code=&flow_id=5e926fa9-b7a5-4351-a910-a50cec9b6228,https://p2.8891.com.tw/2023/03/26/1679815676432862_440_330.jpg
2020,新北市,Ford Kuga,2.0L,96.8萬,2.0萬km,113,https://auto.8891.com.tw/usedauto-infos-3315598.html?display__sale_code=&flow_id=2597218f-8601-4524-9c58-92879619b2c8,https://p2.8891.com.tw/2022/11/12/8/1668255201546598_440_330.jpg
2020,新北市,Ford Focus 5D,1.5L,8.8萬,1.2萬km,3457,https://auto.8891.com.tw/usedauto-infos-3403418.html?display__sale_code=&flow_id=22824052-f5e1-4001-a4a7-add7a9d976b4,https://p1.8891.com.tw/2023/04/02/1680410034441719_440_330.jpg
2020,桃園市,Ford Focus 5D,1.5L,15.8萬,1.8萬km,844,https://auto.8891.com.tw/usedauto-infos-3407564.html?display__sale_code=&flow_id=cf3a97ae-9579-46bf-8192-931751ed8eef,https://p2.8891.com.tw/2023/02/12/1676203573108334_440_330.jpg
2020,台中市,Ford Focus 5D,1.5L,59萬,3.0萬km,310,https://auto.8891.com.tw/usedauto-infos-3403005.html?display__sale_code=&flow_id=99ea2c82-daf0-4936-aee5-198712db545e,https://p1.8891.com.tw/2022/11/06/1667665303032815_440_330.jpg
2020,桃園市,Ford Mustang,2.3L,155.8萬,4.2萬km,84,https://auto.8891.com.tw/usedauto-infos-3451641.html?display__sale_code=&flow_id=22daf8bd-b5a3-4cba-be91-2f7cb5baeb1d,https://p2.8891.com.tw/2023/03/26/1679813036244796_440_330.jpg
2020,桃園市,Ford Kuga,1.5L,35萬,1.0萬km,201,https://auto.8891.com.tw/usedauto-infos-3444832.html?display__sale_code=&flow_id=44b0e230-ef6e-4029-be3c-b401b3097f4c,https://p1.8891.com.tw/2023/03/19/1679220407259011_440_330.jpg
2020,台中市,Ford Kuga,2.0L,89.0萬,1.8萬km,1565,https://auto.8891.com.tw/usedauto-infos-3277492.html?display__sale_code=&flow_id=3a09d20c-be00-40bd-a169-c0eb8f84e984,https://p2.8891.com.tw/2022/07/08/1657271002565836_440_330.jpg
2020,桃園市,Ford Focus 5D,1.5L,23萬,4.0萬km,130,https://auto.8891.com.tw/usedauto-infos-3417619.html?display__sale_code=9005001&flow_id=8f2a2fe0-8571-4900-8ff8-e9cb55d865ab,https://p1.8891.com.tw/2022/07/29/1659086296526953_440_330.jpg
2020,新北市,Ford Kuga,2.0L,62.8萬,4.0萬km,51,https://auto.8891.com.tw/usedauto-infos-3457744.html?display__sale_code=9005001&flow_id=f4da9de8-fe58-4e1a-8645-acd6ac60dc78,https://p2.8891.com.tw/2022/12/08/1670477484143488_440_330.jpg
2020,新北市,Ford Focus,1.5L,73.8萬,2.5萬km,107,https://auto.8891.com.tw/usedauto-infos-3303831.html?display__sale_code=&flow_id=ebeffadf-b673-450a-8f21-cc79836ffa7f,https://p1.8891.com.tw/2022/04/16/8/1650085238759403_440_330.jpg
2020,桃園市,Ford Mustang EcoBoost,2.3L,164.8萬,3.9萬km,119,https://auto.8891.com.tw/usedauto-infos-3451815.html?display__sale_code=9005001&flow_id=a336408c-57c2-44bf-bf33-9089ea55b370,https://p2.8891.com.tw/2023/03/26/1679825988546664_440_330.jpg
2020,新竹縣,Ford Focus,1.5L,24.8萬,1.5萬km,3138,https://auto.8891.com.tw/usedauto-infos-3401670.html?display__sale_code=&flow_id=c7ca17a3-c1a1-4c70-93db-f18a7872c978,https://p1.8891.com.tw/2023/03/20/8/1679285537706895_440_330.jpg
2020,台南市,Ford Ranger,2.0L,116.8萬,4.7萬km,185,https://auto.8891.com.tw/usedauto-infos-3434032.html?display__sale_code=&flow_id=cbd7cd3a-4aee-4a13-937e-237554604097,https://p1.8891.com.tw/2023/03/09/1678357363455167_440_330.jpg
2020,桃園市,Ford Focus 5D,1.5L,77.8萬,1.7萬km,54,https://auto.8891.com.tw/usedauto-infos-3433842.html?display__sale_code=&flow_id=f8f47f4c-c7ce-41ab-a561-a1c5409ab6e4,https://p1.8891.com.tw/2023/03/09/1678351599637359_440_330.jpg
2020,新北市,Ford Kuga,2.0L,95.8萬,7000km,333,https://auto.8891.com.tw/usedauto-infos-3419253.html?display__sale_code=9005002&flow_id=a4668954-c455-4055-beaf-93a7e2c759cf,https://p2.8891.com.tw/2023/02/23/1677155528910470_440_330.jpg
2020,桃園市,Ford Mustang,2.3L,167.8萬,4.5萬km,66,https://auto.8891.com.tw/usedauto-infos-3451670.html?display__sale_code=&flow_id=b5ee8bf5-3c80-4d80-b50c-dfacf0206f38,https://p1.8891.com.tw/2023/03/26/6/1679816181634165_440_330.jpg
2020,桃園市,Ford Kuga,2.0L,80.8萬,4.0萬km,101,https://auto.8891.com.tw/usedauto-infos-3437269.html?display__sale_code=9005002&flow_id=aa987972-f77d-4a1f-9513-42822d3d94fa,https://p1.8891.com.tw/2023/03/02/1677745709364129_440_330.jpg
2020,桃園市,Ford Focus 5D,1.5L,63.8萬,4.0萬km,56,https://auto.8891.com.tw/usedauto-infos-3449474.html?display__sale_code=&flow_id=05c94b04-b458-4e41-b875-74db476da3ed,https://p1.8891.com.tw/2023/02/21/1676963689515919_440_330.jpg
2020,新北市,Ford Kuga,1.5L,67.8萬,3.6萬km,13,https://auto.8891.com.tw/usedauto-infos-3452255.html?display__sale_code=&flow_id=b2d24ca2-7cbd-4c4d-a427-52a67ab31ef7,https://p1.8891.com.tw/2023/03/27/1679892224508073_440_330.jpg
2020,桃園市,Ford Focus 5D,1.5L,35.8萬,1.6萬km,281,https://auto.8891.com.tw/usedauto-infos-3440253.html?display__sale_code=3012001&flow_id=6b0f3f52-8873-4a1a-b4a5-8d5b187810ca,https://p2.8891.com.tw/2022/09/12/3/1662952078312372_440_330.jpg
2020,桃園市,Ford Focus 5D,1.5L,29.8萬,1.4萬km,123,https://auto.8891.com.tw/usedauto-infos-3450167.html?display__sale_code=3012001&flow_id=8f39d6d0-fe86-473f-8ffc-c0b8b90d1111,https://p1.8891.com.tw/2022/09/15/1663229591799547_440_330.jpg
2020,桃園市,Ford Focus,1.5L,29.8萬,1.0萬km,341,https://auto.8891.com.tw/usedauto-infos-3439439.html?display__sale_code=3012001&flow_id=0e139889-ae47-4283-aaf6-8fd6d6528b2a,https://p1.8891.com.tw/2020/12/29/1609228382726473_440_330.jpg
2020,桃園市,Ford Focus ST,1.5L,6.8萬,3.0萬km,158,https://auto.8891.com.tw/usedauto-infos-3452094.html?display__sale_code=&flow_id=a2d3f5a9-8579-4609-84ea-7181ecd5efed,https://p2.8891.com.tw/2022/10/13/1665632161625776_440_330.jpg
2020,台中市,Ford Focus 4D,1.5L,72.8萬,4.4萬km,104,https://auto.8891.com.tw/usedauto-infos-3438869.html?display__sale_code=&flow_id=68ba3436-4c6e-4c4a-845a-41fc6973c6ef,https://p1.8891.com.tw/2023/01/11/1673420375953137_440_330.jpg
2020,新北市,Ford Focus 5D,1.5L,1.5萬,3.1萬km,473,https://auto.8891.com.tw/usedauto-infos-3435245.html?display__sale_code=&flow_id=f439c252-6565-4245-870b-ba33d7b4f0e9,https://p1.8891.com.tw/2023/03/10/2/1678444922969781_440_330.jpg
2020,桃園市,Ford Focus,1.5L,45.8萬,3.0萬km,347,https://auto.8891.com.tw/usedauto-infos-3419844.html?display__sale_code=9005002&flow_id=c42a3e60-f6cd-452c-9c07-faf6a2c767e2,https://p1.8891.com.tw/2023/02/24/1677225240393399_440_330.jpg
2020,新北市,Ford Kuga,1.5L,43.8萬,1.7萬km,108,https://auto.8891.com.tw/usedauto-infos-3452033.html?display__sale_code=&flow_id=29d0d6a1-f09b-472f-8dc7-d4e72733b556,https://p2.8891.com.tw/2023/03/27/1679884898642338_440_330.jpg
2020,高雄市,Ford Kuga,2.0L,93.8萬,3.2萬km,116,https://auto.8891.com.tw/usedauto-infos-3410734.html?display__sale_code=&flow_id=648fce77-bf85-4349-9109-531be041f29a,https://p2.8891.com.tw/2023/02/15/1676449484485166_440_330.jpg
2020,桃園市,Ford Focus,1.5L,29.8萬,5.6萬km,516,https://auto.8891.com.tw/usedauto-infos-3423651.html?display__sale_code=9005001&flow_id=1e5e4ef8-c3ea-4bcf-8732-52a7922f77f9,https://p2.8891.com.tw/2023/03/01/1677643942169826_440_330.jpg
2020,台南市,Ford Focus ST Wagon,2.3L,129.8萬,4.1萬km,581,https://auto.8891.com.tw/usedauto-infos-3453461.html?display__sale_code=9005002&flow_id=de98649f-c36c-49d7-a21e-b17f8d4f3be1,https://p1.8891.com.tw/2023/03/28/1679983949393781_440_330.jpg
2020,桃園市,Ford Ranger,2.0L,119.8萬,3.7萬km,257,https://auto.8891.com.tw/usedauto-infos-3433406.html?display__sale_code=9005002&flow_id=97a1d4b2-4ccc-4e2d-9760-d01c004c3fdc,https://p2.8891.com.tw/2023/03/09/1678336875280894_440_330.jpg
2020,新北市,Ford Kuga,1.5L,62.8萬,1.0萬km,38,https://auto.8891.com.tw/usedauto-infos-3454568.html?display__sale_code=9005001&flow_id=47514802-5753-4947-a278-00e2a836db15,https://p2.8891.com.tw/2023/02/13/1676292784137872_440_330.jpg
2020,新北市,Ford Kuga,1.5L,67.8萬,3.0萬km,104,https://auto.8891.com.tw/usedauto-infos-3450064.html?display__sale_code=9005001&flow_id=b3e8476d-aa9d-4181-8dc8-1efad893bfe7,https://p1.8891.com.tw/2023/03/24/1679645634599203_440_330.jpg
2020,新竹市,Ford Kuga,2.0L,85萬,1.2萬km,1,https://auto.8891.com.tw/usedauto-infos-3458561.html?display__sale_code=&flow_id=9a85d06e-50de-4df1-a7ee-8d25dbeae679,https://p1.8891.com.tw/2023/02/18/1676722256359915_440_330.jpg
2020,桃園市,Ford Focus,1.5L,69.8萬,3.0萬km,102,https://auto.8891.com.tw/usedauto-infos-3415610.html?display__sale_code=&flow_id=4af27a45-c208-46d0-ad55-9421d52c3f9c,https://p1.8891.com.tw/2023/02/20/1676876163965179_440_330.jpg
2020,桃園市,Ford Ranger,2.0L,119.8萬,3.0萬km,592,https://auto.8891.com.tw/usedauto-infos-3432696.html?display__sale_code=9005003&flow_id=90d24f6a-5b65-44d7-aec0-1cc0e4c16559,https://p1.8891.com.tw/2023/03/09/1678331319223029_440_330.jpg
