年份,縣市,車款,排氣量,售價,里程數,瀏覽率,連結,圖片連結
2019,台中市,Lexus IS,2.0L,128萬,6.0萬km,619,https://auto.8891.com.tw/usedauto-infos-3431595.html?display__sale_code=9005011&flow_id=d1823c32-29c3-4936-8f13-311f0049414a,https://p1.8891.com.tw/2023/03/08/1678249264425001_440_330.jpg
2019,新北市,Lexus ES,2.5L,133萬,6.8萬km,496,https://auto.8891.com.tw/usedauto-infos-3396922.html?display__sale_code=&flow_id=3a556b30-5a47-4814-99ba-f21e807486f0,https://p2.8891.com.tw/2023/02/03/1675399433949362_440_330.jpg
2019,彰化縣,Lexus RX,2.0L,158萬,12.8萬km,290,https://auto.8891.com.tw/usedauto-infos-3434692.html?display__sale_code=&flow_id=41065f47-41bc-4dc5-99f3-0651ed87234a,https://p1.8891.com.tw/2023/03/10/7/1678425485736263_440_330.jpg
2019,新北市,Lexus NX,2.0L,145萬,3.2萬km,39,https://auto.8891.com.tw/usedauto-infos-3456325.html?display__sale_code=&flow_id=d06bb31e-4733-4173-9114-91367989ad66,https://p2.8891.com.tw/2023/03/31/1680238766472804_440_330.jpg
2019,新北市,Lexus UX,2.0L,109.8萬,3.0萬km,2861,https://auto.8891.com.tw/usedauto-infos-3334372.html?display__sale_code=&flow_id=8d50549b-9577-416a-9c5e-ce00ca4b30c9,https://p2.8891.com.tw/2022/11/30/1669793847676376_440_330.jpg
2019,新北市,Lexus UX,2.0L,109.8萬,3.9萬km,1398,https://auto.8891.com.tw/usedauto-infos-3334228.html?display__sale_code=9005011&flow_id=910261ef-adc6-4db3-a5aa-94cc5842ec64,https://p2.8891.com.tw/2022/11/30/1669791390166662_440_330.jpg
2019,台北市,Lexus NX,2.0L,132.8萬,1.0萬km,987,https://auto.8891.com.tw/usedauto-infos-3397053.html?display__sale_code=&flow_id=17feacdd-439f-4ad3-ba0e-0cf4b348104c,https://p2.8891.com.tw/2023/02/03/1675404514663522_440_330.jpg
2019,彰化縣,Lexus ES,2.0L,129.9萬,8.4萬km,9,https://auto.8891.com.tw/usedauto-infos-3456625.html?display__sale_code=&flow_id=c87b14ac-40f9-46ff-b277-b9c365f20956,https://p2.8891.com.tw/2023/03/31/1680248122575382_440_330.jpg
2019,嘉義市,Lexus NX,2.0L,149.8萬,5.4萬km,764,https://auto.8891.com.tw/usedauto-infos-3385000.html?display__sale_code=&flow_id=8f9cf016-70bb-4e0b-bb21-4dd02acf05a3,https://p1.8891.com.tw/2023/03/14/1678784216607051_440_330.png
2019,新北市,Lexus NX,2.0L,99萬,2.9萬km,692,https://auto.8891.com.tw/usedauto-infos-3396678.html?display__sale_code=&flow_id=35cfc1ba-49f5-42a4-8c11-d87ccc560c8d,https://p1.8891.com.tw/2023/02/03/1675388372771833_440_330.jpg
2019,新北市,Lexus ES,2.0L,124.8萬,5.0萬km,282,https://auto.8891.com.tw/usedauto-infos-3421504.html?display__sale_code=9005011&flow_id=b015b27d-0532-4d85-bb0b-0d22c3d747e0,https://p2.8891.com.tw/2023/02/26/1677393437221070_440_330.jpg
2019,桃園市,Lexus UX,2.0L,99.8萬,10.0萬km,421,https://auto.8891.com.tw/usedauto-infos-3427776.html?display__sale_code=&flow_id=7a895e09-38f1-4a8f-86e5-47fcd63a145c,https://p2.8891.com.tw/2023/03/04/5/1677907641817542_440_330.jpg
2019,台中市,Lexus UX,2.0L,40萬,2.0萬km,1283,https://auto.8891.com.tw/usedauto-infos-3435591.html?display__sale_code=&flow_id=610e8590-469d-4b71-9faa-f00f15b36147,https://p2.8891.com.tw/2023/03/11/1678500174729540_440_330.jpg
2019,台北市,Lexus NX,2.0L,129.8萬,2.4萬km,359,https://auto.8891.com.tw/usedauto-infos-3454246.html?display__sale_code=3010013&flow_id=7646928a-cba6-4540-bdf2-8ed1d14ac8e8,https://p2.8891.com.tw/2023/03/29/1680070340515650_440_330.jpg
2019,新北市,Lexus ES,2.0L,124.8萬,4.7萬km,472,https://auto.8891.com.tw/usedauto-infos-3383823.html?display__sale_code=&flow_id=e81cc829-8aa6-404a-9a70-28a94de0da00,https://p1.8891.com.tw/2022/12/16/1671179245571523_440_330.jpg
2019,新北市,Lexus NX,2.0L,133萬,4.0萬km,278,https://auto.8891.com.tw/usedauto-infos-3440945.html?display__sale_code=&flow_id=5ff1d5f1-d813-42c1-9be1-010283fab1aa,https://p2.8891.com.tw/2022/08/29/1661772694201168_440_330.jpg
2019,高雄市,Lexus UX,2.0L,113.8萬,5.8萬km,900,https://auto.8891.com.tw/usedauto-infos-3375373.html?display__sale_code=&flow_id=8c6d9736-c727-4e60-a7cd-bc7d083934e5,https://p1.8891.com.tw/2023/01/07/1673075245145655_440_330.jpg
2019,桃園市,Lexus ES,2.0L,128萬,6.4萬km,586,https://auto.8891.com.tw/usedauto-infos-3403726.html?display__sale_code=&flow_id=3f6a6849-d09a-499d-b8a3-9b968d06580c,https://p2.8891.com.tw/2023/02/09/1675917634719882_440_330.jpg
2019,彰化縣,Lexus UX,2.0L,96.8萬,10.2萬km,835,https://auto.8891.com.tw/usedauto-infos-3414169.html?display__sale_code=&flow_id=3f7f84ff-0df3-4ad8-9b50-e1e1d4b64128,https://p1.8891.com.tw/2023/02/18/1676708859948757_440_330.jpg
2019,高雄市,Lexus UX,2.0L,128.9萬,2.9萬km,84,https://auto.8891.com.tw/usedauto-infos-3449383.html?display__sale_code=&flow_id=a1607c7d-b1b8-4bec-bd90-f8bb47d1f907,https://p2.8891.com.tw/2023/02/21/1676972794381840_440_330.jpg
2019,台中市,Lexus IS,2.0L,123.8萬,7.0萬km,112,https://auto.8891.com.tw/usedauto-infos-3427344.html?display__sale_code=&flow_id=502cfeea-dbbf-4d41-8425-db4d556ce0d8,https://p1.8891.com.tw/2023/03/04/1677860429657705_440_330.jpg
2019,桃園市,Lexus IS,2.0L,82萬,5.0萬km,579,https://auto.8891.com.tw/usedauto-infos-3432749.html?display__sale_code=&flow_id=149cb720-6024-4f19-a170-bd8c5cb4c7e2,https://p2.8891.com.tw/2023/03/08/1678270281241750_440_330.jpg
2019,屏東縣,Lexus ES,2.0L,133.8萬,2.9萬km,267,https://auto.8891.com.tw/usedauto-infos-3415991.html?display__sale_code=&flow_id=0dfd7320-fc5d-4dfc-8469-248132fae538,https://p1.8891.com.tw/2023/02/22/1677043300523069_440_330.jpg
2019,新北市,Lexus UX,2.0L,109.8萬,2.0萬km,1814,https://auto.8891.com.tw/usedauto-infos-3334628.html?display__sale_code=&flow_id=c0077d66-0683-4788-a716-b55afb927405,https://p1.8891.com.tw/2022/11/30/1669803721806943_440_330.jpg
2019,桃園市,Lexus UX,2.0L,133.8萬,3.2萬km,11,https://auto.8891.com.tw/usedauto-infos-3458516.html?display__sale_code=&flow_id=4ea04518-0ea1-4f4f-bf0b-2672fa9e8941,https://p1.8891.com.tw/2023/04/02/1680417976259663_440_330.jpg
2019,高雄市,Lexus ES,2.5L,129萬,1.7萬km,244,https://auto.8891.com.tw/usedauto-infos-3448461.html?display__sale_code=&flow_id=208feca8-bd35-41f8-8139-5c4eac7c30d4,https://p1.8891.com.tw/2023/03/22/1679491601214931_440_330.jpg
2019,新北市,Lexus ES,2.5L,135萬,7.5萬km,232,https://auto.8891.com.tw/usedauto-infos-3407445.html?display__sale_code=&flow_id=1cb5990d-3182-479a-b08d-c21ae57cecac,https://p1.8891.com.tw/2023/02/12/1676194741405559_440_330.jpg
2019,新竹市,Lexus NX,2.0L,115.8萬,9.0萬km,45,https://auto.8891.com.tw/usedauto-infos-3452181.html?display__sale_code=&flow_id=d66eb103-2263-4739-945b-e5d38c7583e2,https://p2.8891.com.tw/2023/03/27/1679888595153232_440_330.jpg
2019,桃園市,Lexus ES,2.0L,119萬,4.6萬km,232,https://auto.8891.com.tw/usedauto-infos-3438111.html?display__sale_code=9005011&flow_id=c92a0a7c-fb2b-4cc4-b5d8-d1d63c6d210b,https://p2.8891.com.tw/2022/11/29/8/1669692195658328_440_330.jpg
2019,新北市,Lexus ES,2.0L,103萬,5.9萬km,206,https://auto.8891.com.tw/usedauto-infos-3442961.html?display__sale_code=&flow_id=9bd3bda4-6b3c-4aaa-b5fd-3b5a94afe733,https://p1.8891.com.tw/2023/03/17/1679039255494775_440_330.jpg
2019,新北市,Lexus ES,2.0L,128萬,58696.0萬km,7,https://auto.8891.com.tw/usedauto-infos-3458231.html?display__sale_code=&flow_id=95c37bff-3e91-4ef9-8e55-51a91e73dffc,https://p1.8891.com.tw/2023/04/02/0/1680384633403943_440_330.jpg
2019,桃園市,Lexus UX,2.0L,107萬,3.0萬km,97,https://auto.8891.com.tw/usedauto-infos-3454016.html?display__sale_code=&flow_id=d6badaf7-951e-411d-bf69-fe8721bf25a5,https://p1.8891.com.tw/2022/11/16/1668594751432989_440_330.jpg
2019,新北市,Lexus ES,2.0L,126萬,5.9萬km,12,https://auto.8891.com.tw/usedauto-infos-3458239.html?display__sale_code=&flow_id=4800f3a8-9b43-484a-b2b3-e374f28d7a9c,https://p1.8891.com.tw/2023/04/02/1680392082535485_440_330.jpg
2019,桃園市,Lexus UX,2.0L,98.8萬,7.0萬km,1182,https://auto.8891.com.tw/usedauto-infos-3406347.html?display__sale_code=&flow_id=9f18ed29-a6a0-4d92-bc88-9cdd249987e8,https://p1.8891.com.tw/2023/02/22/2/1677048285062275_440_330.jpg
2019,新北市,Lexus UX,2.0L,115.8萬,6.4萬km,53,https://auto.8891.com.tw/usedauto-infos-3454799.html?display__sale_code=9005011&flow_id=34ef48fd-191c-49cd-bed6-40fc9684f1e8,https://p1.8891.com.tw/2023/01/28/1674884780861547_440_330.jpg
2019,台南市,Lexus UX,2.0L,109萬,4.3萬km,71,https://auto.8891.com.tw/usedauto-infos-3456877.html?display__sale_code=9005012&flow_id=42c7cbe4-cd16-4f7b-ba54-011a3d8c0d6f,https://p2.8891.com.tw/2023/03/31/1680255827773800_440_330.jpg
2019,新北市,Lexus UX,2.0L,109.8萬,3.0萬km,745,https://auto.8891.com.tw/usedauto-infos-3334145.html?display__sale_code=&flow_id=45e5c5a3-ccb2-4ff1-b9dc-e5993218f5b6,https://p2.8891.com.tw/2022/11/30/1669789256969206_440_330.jpg
2019,桃園市,Lexus UX,2.0L,133.8萬,3.2萬km,90,https://auto.8891.com.tw/usedauto-infos-3452809.html?display__sale_code=&flow_id=e684057b-3ae8-4a52-b379-c909b307f8e7,https://p2.8891.com.tw/2022/12/27/1672125396718954_440_330.jpg
2019,新竹市,Lexus NX,2.0L,110.8萬,9.0萬km,25,https://auto.8891.com.tw/usedauto-infos-3454297.html?display__sale_code=&flow_id=23dd5cdd-2826-4303-b075-f06d69063372,https://p1.8891.com.tw/2023/03/29/1680061958306691_440_330.jpg
2019,台中市,Lexus RX,2.0L,168萬,7.0萬km,2159,https://auto.8891.com.tw/usedauto-infos-3351928.html?display__sale_code=9005011&flow_id=ef4d0546-62d0-4c98-b3a4-42d4f529cd58,https://p2.8891.com.tw/2022/12/15/1671098948941714_440_330.jpg
2019,新北市,Lexus ES,2.0L,124.8萬,5.0萬km,151,https://auto.8891.com.tw/usedauto-infos-3421170.html?display__sale_code=&flow_id=23a9503e-05cc-4864-89ee-4d9be3f3b8ff,https://p2.8891.com.tw/2023/02/25/1677327395514284_440_330.jpg
2019,新北市,Lexus IS,2.0L,39.8萬,3.0萬km,407,https://auto.8891.com.tw/usedauto-infos-3442757.html?display__sale_code=&flow_id=ea2acab6-7594-4b11-894a-13c03a5db5d3,https://p1.8891.com.tw/2023/03/17/1679033442316023_440_330.jpg
2019,新北市,Lexus ES,2.0L,124.8萬,4.7萬km,72,https://auto.8891.com.tw/usedauto-infos-3442787.html?display__sale_code=&flow_id=5728564a-d490-4b0e-b6d9-d4ee588620b5,https://p1.8891.com.tw/2022/12/24/1671866480503373_440_330.jpg
2019,高雄市,Lexus UX,2.0L,113.8萬,6.2萬km,329,https://auto.8891.com.tw/usedauto-infos-3447510.html?display__sale_code=&flow_id=d271abee-f172-4f64-aeda-cb5ac634fba4,https://p2.8891.com.tw/2023/02/15/1676443895366434_440_330.jpg
2019,高雄市,Lexus RX,2.0L,125萬,3.3萬km,571,https://auto.8891.com.tw/usedauto-infos-3448463.html?display__sale_code=&flow_id=3e2b4859-6eff-4420-9b38-cbceb3f42473,https://p1.8891.com.tw/2023/03/22/1679492081577915_440_330.jpg
2019,新北市,Lexus ES,2.0L,124.8萬,5.0萬km,545,https://auto.8891.com.tw/usedauto-infos-3420516.html?display__sale_code=9005011&flow_id=8c129c9f-2f77-4da4-9b3a-4c92f67c134b,https://p1.8891.com.tw/2023/02/25/1677297427813949_440_330.jpg
2019,新北市,Lexus ES,2.0L,143.8萬,3.1萬km,54,https://auto.8891.com.tw/usedauto-infos-3453791.html?display__sale_code=&flow_id=f0453ee2-2165-4d7d-99b5-c06b7df1629e,https://p2.8891.com.tw/2023/03/28/1679994349385754_440_330.jpg
2019,台北市,Lexus ES,2.5L,128.8萬,9.0萬km,966,https://auto.8891.com.tw/usedauto-infos-3425774.html?display__sale_code=9005012&flow_id=3c28d621-8529-4a9e-bd80-d1f98bbc77ef,https://p2.8891.com.tw/2023/03/02/0/1677755731937084_440_330.jpg
2019,高雄市,Lexus ES,2.0L,106萬,6.0萬km,328,https://auto.8891.com.tw/usedauto-infos-3448459.html?display__sale_code=&flow_id=3270c6c2-859b-4040-909f-f46309f7c734,https://p2.8891.com.tw/2023/03/22/1679491323330508_440_330.jpg
2019,桃園市,Lexus UX,2.0L,72萬,1.6萬km,1638,https://auto.8891.com.tw/usedauto-infos-3420558.html?display__sale_code=&flow_id=e5f9ade1-2bbf-41c0-9f14-5aa6986a9626,https://p2.8891.com.tw/2022/01/29/1643448370861948_440_330.jpg
2019,新北市,Lexus UX,2.0L,93.8萬,8.0萬km,229,https://auto.8891.com.tw/usedauto-infos-3417166.html?display__sale_code=&flow_id=2610921b-623d-4e53-8a2b-bffc9f655b1a,https://p1.8891.com.tw/2022/12/21/5/1671586594753275_440_330.jpg
2019,台南市,Lexus CT,1.8L,103.8萬,4.5萬km,342,https://auto.8891.com.tw/usedauto-infos-3447301.html?display__sale_code=&flow_id=3c795df2-881e-4e51-8be1-62e739241676,https://p2.8891.com.tw/2023/03/21/1679398616434364_440_330.jpg
2019,新北市,Lexus NX,2.0L,155.8萬,8.6萬km,294,https://auto.8891.com.tw/usedauto-infos-3399381.html?display__sale_code=&flow_id=f3da123d-8124-4c03-a33d-30c50bcec7fb,https://p2.8891.com.tw/2023/02/05/5/1675595611445334_440_330.jpg
2019,台中市,Lexus IS,2.0L,120萬,10.0萬km,332,https://auto.8891.com.tw/usedauto-infos-3398167.html?display__sale_code=&flow_id=2294b922-7efc-4b29-9e4e-763c89a7069f,https://p2.8891.com.tw/2022/12/11/1670744093675312_440_330.jpg
2019,新北市,Lexus NX,2.0L,160.8萬,7.0萬km,339,https://auto.8891.com.tw/usedauto-infos-3427644.html?display__sale_code=&flow_id=e2269254-7782-41f6-8aed-6ade2af0db02,https://p1.8891.com.tw/2022/09/10/1662755467334719_440_330.jpg
2019,台中市,Lexus UX,2.0L,126.8萬,4.9萬km,123,https://auto.8891.com.tw/usedauto-infos-3453375.html?display__sale_code=&flow_id=06d1660a-e335-4c93-b9b5-8891f7fa91e9,https://p2.8891.com.tw/2023/03/28/1679980987469184_440_330.jpg
2019,台中市,Lexus RX,2.0L,177.8萬,7.5萬km,1556,https://auto.8891.com.tw/usedauto-infos-3436120.html?display__sale_code=9005012&flow_id=c34bcec8-cb8a-4df6-bebe-f6ad66dd5e19,https://p2.8891.com.tw/2023/03/11/1678526674386456_440_330.jpg
2019,新北市,Lexus UX,2.0L,109.8萬,3.9萬km,696,https://auto.8891.com.tw/usedauto-infos-3335257.html?display__sale_code=&flow_id=f95fb8e9-ddf5-495f-9940-5a7d86cf1c93,https://p1.8891.com.tw/2022/12/01/1669872146998337_440_330.jpg
2019,桃園市,Lexus UX,2.0L,108.8萬,8.0萬km,581,https://auto.8891.com.tw/usedauto-infos-3447987.html?display__sale_code=&flow_id=d6aa1298-b1e3-4401-a297-6c5a87bbe388,https://p1.8891.com.tw/2023/03/22/9/1679470762443475_440_330.jpg
2019,高雄市,Lexus UX,2.0L,116萬,3.0萬km,1195,https://auto.8891.com.tw/usedauto-infos-3412416.html?display__sale_code=9005011&flow_id=9691962e-52c4-4346-ae60-38957e990eb0,https://p2.8891.com.tw/2023/02/17/1676567503304102_440_330.jpg
2019,台南市,Lexus CT,1.8L,102.8萬,4.5萬km,760,https://auto.8891.com.tw/usedauto-infos-3447920.html?display__sale_code=&flow_id=5dfcbed8-a238-4844-94e5-aaaee3443249,https://p1.8891.com.tw/2023/03/22/1679476662052281_440_330.jpg
2019,高雄市,Lexus IS,2.0L,128.8萬,8.3萬km,1412,https://auto.8891.com.tw/usedauto-infos-3431828.html?display__sale_code=&flow_id=252c4d4e-0607-4c34-b9a6-bba16ad9ff8c,https://p1.8891.com.tw/2022/11/28/1669615885565145_440_330.jpg
2019,台中市,Lexus ES,2.5L,72萬,1.7萬km,703,https://auto.8891.com.tw/usedauto-infos-3418472.html?display__sale_code=&flow_id=e9dadfa2-c17d-47bc-8a89-6f32a76ec699,https://p1.8891.com.tw/2023/02/23/1677123795783807_440_330.jpg
2019,基隆市,Lexus NX,2.0L,145萬,3.2萬km,169,https://auto.8891.com.tw/usedauto-infos-3452168.html?display__sale_code=&flow_id=6b2fb605-a07b-4702-8125-b6aa296668d4,https://p1.8891.com.tw/2023/03/27/1679888858541423_440_330.jpg
2019,新北市,Lexus LC,5.0L,388萬,2.8萬km,4466,https://auto.8891.com.tw/usedauto-infos-3418810.html?display__sale_code=&flow_id=04cf537f-3f95-432c-a72e-735784aef9d4,https://p2.8891.com.tw/2023/02/23/1677137427123944_440_330.jpg
2019,台北市,Lexus UX,2.0L,105.8萬,4.0萬km,170,https://auto.8891.com.tw/usedauto-infos-3427274.html?display__sale_code=&flow_id=e80fe952-4c07-420b-8863-1d3bb090e8ed,https://p1.8891.com.tw/2023/01/03/9/1672743130113855_440_330.jpg
2019,新北市,Lexus NX,2.0L,133萬,4.0萬km,220,https://auto.8891.com.tw/usedauto-infos-3443197.html?display__sale_code=&flow_id=fa74b17c-4801-4b3d-b229-082e31f191ab,https://p1.8891.com.tw/2023/03/17/1679046678704533_440_330.jpg
2019,台南市,Lexus RX,2.0L,125萬,2.5萬km,427,https://auto.8891.com.tw/usedauto-infos-3449888.html?display__sale_code=&flow_id=fe7dcddb-1777-45f1-9e6e-61f5798ddfa0,https://p2.8891.com.tw/2023/03/24/1679639489780354_440_330.jpg
2019,桃園市,Lexus ES,2.0L,128萬,6.3萬km,2243,https://auto.8891.com.tw/usedauto-infos-3404486.html?display__sale_code=9005014&flow_id=eb6f0e07-5132-4203-a6d5-e6028070a08c,https://p1.8891.com.tw/2023/02/09/1675938619798009_440_330.jpg
2019,台中市,Lexus RX,2.0L,177.8萬,7.5萬km,258,https://auto.8891.com.tw/usedauto-infos-3437405.html?display__sale_code=9005012&flow_id=b7c86d70-9e30-452f-93fe-af3f073a7697,https://p1.8891.com.tw/2023/03/13/1678680088397813_440_330.jpg
2019,台北市,Lexus ES,2.5L,135.8萬,3.1萬km,1041,https://auto.8891.com.tw/usedauto-infos-3435585.html?display__sale_code=3012001&flow_id=acb07475-6c49-4575-a40b-fb38ae4dc8ea,https://p2.8891.com.tw/2023/02/08/1675853516967582_440_330.jpg
2019,新北市,Lexus ES,2.0L,124.8萬,5.0萬km,398,https://auto.8891.com.tw/usedauto-infos-3420599.html?display__sale_code=9005011&flow_id=88915f93-4fe5-42b8-b1f9-f934cd9633b1,https://p1.8891.com.tw/2023/02/25/1677301028341755_440_330.jpg
2019,桃園市,Lexus ES,2.0L,132萬,1.5萬km,1648,https://auto.8891.com.tw/usedauto-infos-3428490.html?display__sale_code=&flow_id=509cc3f4-6485-4e6a-8197-62eb9275a569,https://p2.8891.com.tw/2023/03/05/1677985856852774_440_330.jpg
2019,高雄市,Lexus UX,2.0L,94萬,3.0萬km,684,https://auto.8891.com.tw/usedauto-infos-3429136.html?display__sale_code=&flow_id=4816f6ab-3436-4c7e-99b5-87bcd2694df7,https://p1.8891.com.tw/2023/03/06/1678034608591235_440_330.jpg
2019,新北市,Lexus RX,2.0L,139.8萬,5.4萬km,1178,https://auto.8891.com.tw/usedauto-infos-3428404.html?display__sale_code=&flow_id=6baf35d9-26bc-4782-b2a5-af6b8db03509,https://p2.8891.com.tw/2023/02/01/1675256304611942_440_330.jpg
2019,高雄市,Lexus UX,2.0L,96萬,6.8萬km,661,https://auto.8891.com.tw/usedauto-infos-3429137.html?display__sale_code=&flow_id=dfe03ad3-89d3-4c2e-8874-38e264d9adff,https://p2.8891.com.tw/2023/03/06/1678034791486122_440_330.jpg
2019,高雄市,Lexus UX,2.0L,80萬,1.5萬km,453,https://auto.8891.com.tw/usedauto-infos-3440439.html?display__sale_code=&flow_id=1a725a11-215d-455e-bcbf-1391627cd9d1,https://p1.8891.com.tw/2023/03/15/1678867156838821_440_330.jpg
2019,高雄市,Lexus IS,2.0L,100萬,2.2萬km,350,https://auto.8891.com.tw/usedauto-infos-3440387.html?display__sale_code=&flow_id=d67736f4-8fcd-4a5d-b08e-967fb9a8d244,https://p2.8891.com.tw/2023/03/15/1678866097184384_440_330.jpg
2019,新竹市,Lexus NX,2.0L,115.8萬,9.0萬km,61,https://auto.8891.com.tw/usedauto-infos-3451479.html?display__sale_code=&flow_id=0c87062d-c4e5-43d3-8e25-a14d8d312b00,https://p2.8891.com.tw/2023/03/26/1679801086302422_440_330.jpg
2019,台中市,Lexus IS,2.0L,115.8萬,5.0萬km,262,https://auto.8891.com.tw/usedauto-infos-3452308.html?display__sale_code=9005013&flow_id=ec7a7262-b9a5-457a-a3b6-361735f2d0ab,https://p2.8891.com.tw/2023/03/27/1679894026772166_440_330.jpg
2019,台北市,Lexus UX,2.0L,108.8萬,2.4萬km,51,https://auto.8891.com.tw/usedauto-infos-3451471.html?display__sale_code=&flow_id=0f59ab62-d0ec-4f7f-81f9-5174dd4e337a,https://p2.8891.com.tw/2023/03/26/1679799659206650_440_330.jpg
2019,台北市,Lexus UX,2.0L,105.8萬,4.0萬km,473,https://auto.8891.com.tw/usedauto-infos-3368104.html?display__sale_code=&flow_id=25855120-bb9d-4ac3-b218-ce057fc425b9,https://p1.8891.com.tw/2022/12/31/1672481673395955_440_330.jpg
2019,台南市,Lexus UX,2.0L,106.8萬,5.9萬km,466,https://auto.8891.com.tw/usedauto-infos-3422224.html?display__sale_code=9005011&flow_id=9751cad5-9b3e-4bee-9eb1-71295814d809,https://p1.8891.com.tw/2023/02/27/3/1677493941496421_440_330.jpg
2019,新北市,Lexus ES,2.0L,124.8萬,5.0萬km,631,https://auto.8891.com.tw/usedauto-infos-3421191.html?display__sale_code=9005011&flow_id=7772fdcb-4d26-46f6-b2f6-05a3cca92f5d,https://p2.8891.com.tw/2023/02/25/1677328948315606_440_330.jpg
2019,桃園市,Lexus UX,2.0L,105.8萬,5.3萬km,755,https://auto.8891.com.tw/usedauto-infos-3414696.html?display__sale_code=9005012&flow_id=b3b3e8ad-c955-4123-b8cc-072e93675217,https://p2.8891.com.tw/2023/02/19/1676782832156374_440_330.jpg
2019,台北市,Lexus IS,2.0L,118.8萬,5.0萬km,1093,https://auto.8891.com.tw/usedauto-infos-3403528.html?display__sale_code=9005012&flow_id=1eec2154-000d-4e06-81ed-1ff6e749029e,https://p1.8891.com.tw/2023/01/02/1672631091014859_440_330.jpg
2019,台北市,Lexus NX,2.0L,155.8萬,1.3萬km,1627,https://auto.8891.com.tw/usedauto-infos-3434831.html?display__sale_code=3010013&flow_id=f54cc438-ac6e-43ba-8fec-4b4da000c921,https://p1.8891.com.tw/2023/03/10/1678431755079827_440_330.jpg
2019,台北市,Lexus ES,2.5L,165.8萬,5.1萬km,4158,https://auto.8891.com.tw/usedauto-infos-3341766.html?display__sale_code=3010013&flow_id=aa726ab6-0146-4984-8174-80680b2bb7bc,https://p1.8891.com.tw/2022/12/06/1670327431116687_440_330.jpg
2019,高雄市,Lexus ES,2.5L,138.8萬,6.3萬km,260,https://auto.8891.com.tw/usedauto-infos-3434511.html?display__sale_code=&flow_id=c075b732-ae54-4d58-97b2-924986c66281,https://p2.8891.com.tw/2023/03/10/1678418173965282_440_330.jpg
2019,台北市,Lexus UX,2.0L,105.8萬,4.3萬km,2834,https://auto.8891.com.tw/usedauto-infos-3417400.html?display__sale_code=3010013&flow_id=4dc3c657-2af0-44d5-a458-78be79b09ecf,https://p2.8891.com.tw/2023/02/23/1677151718457030_440_330.jpg
2019,高雄市,Lexus RX,2.0L,180萬,3.7萬km,856,https://auto.8891.com.tw/usedauto-infos-3422175.html?display__sale_code=&flow_id=6396f887-59db-4d70-8df5-9240fd72e31d,https://p1.8891.com.tw/2023/02/27/9/1677479056883229_440_330.jpg
2019,台中市,Lexus IS,2.0L,128.8萬,8.0萬km,201,https://auto.8891.com.tw/usedauto-infos-3433568.html?display__sale_code=&flow_id=536feed6-e646-4959-92eb-3a82a1380ff9,https://p1.8891.com.tw/2023/03/09/1678342635512491_440_330.jpg
2019,台北市,Lexus LS,3.5L,192.8萬,3.7萬km,16214,https://auto.8891.com.tw/usedauto-infos-3282625.html?display__sale_code=3012001&flow_id=d7373acd-f359-4d26-ad03-78193a325b0a,https://p2.8891.com.tw/2022/10/13/1665655859434316_440_330.jpg
2019,台北市,Lexus UX,2.0L,105.8萬,4.5萬km,205,https://auto.8891.com.tw/usedauto-infos-3422989.html?display__sale_code=&flow_id=2daeebbf-9805-4a17-9952-d24e4e193413,https://p2.8891.com.tw/2022/12/23/1671775587115130_440_330.jpg
2019,桃園市,Lexus UX,2.0L,105.8萬,5.0萬km,1232,https://auto.8891.com.tw/usedauto-infos-3414564.html?display__sale_code=9005013&flow_id=e1ef83e3-d023-4bb6-b76a-6099cd672024,https://p2.8891.com.tw/2023/02/19/1676774626833264_440_330.jpg
2019,桃園市,Lexus IS,2.0L,36.8萬,6.0萬km,550,https://auto.8891.com.tw/usedauto-infos-3432568.html?display__sale_code=&flow_id=0fa4bc05-200a-441f-a33c-3967f6822fb5,https://p1.8891.com.tw/2023/03/08/1678265908981545_440_330.jpg
2019,新北市,Lexus ES,2.0L,124.8萬,4.0萬km,104,https://auto.8891.com.tw/usedauto-infos-3432425.html?display__sale_code=&flow_id=dca79d8a-a500-4112-820b-0d0218f38595,https://p2.8891.com.tw/2022/12/26/1672034071476484_440_330.jpg
2019,台北市,Lexus LC,5.0L,368.8萬,5.4萬km,6068,https://auto.8891.com.tw/usedauto-infos-3325781.html?display__sale_code=9005012&flow_id=3bccce82-8ee3-4cfb-8b5f-849e7e6d70cf,https://p1.8891.com.tw/2023/01/20/1674188608647005_440_330.jpg
2019,台中市,Lexus ES,2.0L,126.8萬,6.7萬km,302,https://auto.8891.com.tw/usedauto-infos-3444479.html?display__sale_code=&flow_id=7311daf2-20d8-450d-835d-4fa2fe819449,https://p2.8891.com.tw/2023/02/17/1676599654986252_440_330.jpg
2019,桃園市,Lexus IS,2.0L,90萬,3.0萬km,511,https://auto.8891.com.tw/usedauto-infos-3425440.html?display__sale_code=&flow_id=2af2dc60-461a-48ef-867e-e45f2c977e6c,https://p2.8891.com.tw/2023/03/02/1677746608725416_440_330.jpg
2019,新北市,Lexus NX,2.0L,133萬,4.0萬km,411,https://auto.8891.com.tw/usedauto-infos-3443262.html?display__sale_code=9005011&flow_id=ad8466d3-dbe2-400c-9d6b-bca97b34f1ea,https://p1.8891.com.tw/2023/03/17/1679048068875725_440_330.jpg
