年份,縣市,車款,排氣量,售價,里程數,瀏覽率,連結,圖片連結
2019,新北市,Nissan Kicks,1.5L,59.8萬,2.2萬km,91,https://auto.8891.com.tw/usedauto-infos-3428151.html?display__sale_code=&flow_id=e1a04bdb-1f84-40a7-a576-675490b38ba8,https://p1.8891.com.tw/2023/03/04/1677923046736891_440_330.jpg
2019,台南市,Honda CR-V,1.5L,72.9萬,11.0萬km,259,https://auto.8891.com.tw/usedauto-infos-3440728.html?display__sale_code=9005005&flow_id=6a43729e-efac-400b-ac4e-e725c6b81d86,https://p1.8891.com.tw/2023/01/14/9/1673669061269403_440_330.jpg
2019,新竹市,Honda Fit,1.5L,53.8萬,6.0萬km,40,https://auto.8891.com.tw/usedauto-infos-3447286.html?display__sale_code=&flow_id=5c15fc53-ea6d-4fdd-b052-34bd08a024d7,https://p1.8891.com.tw/2023/03/21/1679397939833301_440_330.jpg
2019,台中市,Honda HR-V,1.8L,32萬,4.0萬km,205,https://auto.8891.com.tw/usedauto-infos-3435561.html?display__sale_code=&flow_id=734204a9-ef9c-48a8-8fc1-7903aecaa223,https://p2.8891.com.tw/2023/03/11/1678498967182678_440_330.jpg
2019,台中市,Honda CR-V,1.5L,58萬,6.0萬km,170,https://auto.8891.com.tw/usedauto-infos-3457017.html?display__sale_code=&flow_id=9ea701a5-4151-4349-9801-7c04e358f8dd,https://p2.8891.com.tw/2023/03/31/1680259359000802_440_330.jpg
2019,台中市,Honda CR-V,1.5L,93.8萬,3.9萬km,40,https://auto.8891.com.tw/usedauto-infos-3429618.html?display__sale_code=&flow_id=4bad8d3e-4115-4022-b6f5-c1b39c59b91c,https://p2.8891.com.tw/2023/03/06/1678081795583716_440_330.jpg
2019,新北市,Honda Odyssey,2.4L,134萬,8.6萬km,259,https://auto.8891.com.tw/usedauto-infos-3403107.html?display__sale_code=&flow_id=0e6ea92d-60d3-46d8-9789-70f2ef2dbfe9,https://p2.8891.com.tw/2023/02/08/1675850017090914_440_330.jpg
2019,彰化縣,Honda CR-V,1.5L,82.8萬,6.3萬km,155,https://auto.8891.com.tw/usedauto-infos-3426521.html?display__sale_code=&flow_id=d2ad269f-88cf-4c78-b85b-c92ecdf5221f,https://p1.8891.com.tw/2023/03/03/1677824147898865_440_330.jpg
2019,新北市,Honda Odyssey,2.4L,143.9萬,6.8萬km,10,https://auto.8891.com.tw/usedauto-infos-3456547.html?display__sale_code=&flow_id=fbbc4fbb-06cf-422f-9d76-ecfcf4a7c535,https://p1.8891.com.tw/2022/11/14/1668419489195727_440_330.jpg
2019,桃園市,Honda CR-V,1.5L,58.8萬,8.7萬km,143,https://auto.8891.com.tw/usedauto-infos-3426449.html?display__sale_code=&flow_id=ef334659-fc5b-47c0-b307-3ada537bfc9c,https://p1.8891.com.tw/2022/11/02/1667384228056323_440_330.png
2019,桃園市,Honda Fit,1.5L,56萬,5.0萬km,35,https://auto.8891.com.tw/usedauto-infos-3446632.html?display__sale_code=&flow_id=869f9dde-14e7-4fd8-aba7-16353b9fc684,https://p1.8891.com.tw/2023/03/21/1679375619869799_440_330.jpg
2019,高雄市,Honda Fit,1.5L,52.8萬,3.3萬km,321,https://auto.8891.com.tw/usedauto-infos-3446546.html?display__sale_code=&flow_id=0322ad59-ba36-47ec-91e3-07c97dbfd446,https://p2.8891.com.tw/2023/03/21/1679372956545878_440_330.jpg
2019,台北市,Honda HR-V,1.8L,59.8萬,9.1萬km,97,https://auto.8891.com.tw/usedauto-infos-3435881.html?display__sale_code=&flow_id=c0964750-77c9-46e9-b699-f3363d309502,https://p2.8891.com.tw/2023/03/11/1678516670393188_440_330.jpg
2019,台北市,Honda Odyssey,2.4L,119.8萬,8.0萬km,170,https://auto.8891.com.tw/usedauto-infos-3426368.html?display__sale_code=&flow_id=f554195d-ca27-45d0-a58c-fa4bebcd3459,https://p2.8891.com.tw/2022/09/05/1662358908927632_440_330.jpg
2019,桃園市,Honda Fit,1.5L,6.8萬,1.0萬km,99,https://auto.8891.com.tw/usedauto-infos-3454083.html?display__sale_code=&flow_id=8af019c9-a183-485f-bf5b-9fb9e0644fb2,https://p1.8891.com.tw/2022/06/09/1654763392438475_440_330.jpg
2019,桃園市,Honda Odyssey,2.4L,138.8萬,6.0萬km,328,https://auto.8891.com.tw/usedauto-infos-3408178.html?display__sale_code=&flow_id=d2d700eb-5805-4ee2-9f03-fd266d74243e,https://p2.8891.com.tw/2023/02/13/1676267259481906_440_330.jpg
2019,高雄市,Honda Odyssey,2.4L,68.8萬,3.9萬km,168,https://auto.8891.com.tw/usedauto-infos-3454253.html?display__sale_code=&flow_id=605d83d8-3504-4bdb-a112-10e05c979522,https://p1.8891.com.tw/2023/03/29/1680060616349797_440_330.jpg
2019,桃園市,Honda Odyssey,2.4L,145萬,5.0萬km,109,https://auto.8891.com.tw/usedauto-infos-3416451.html?display__sale_code=&flow_id=e12b144d-78aa-41ff-9d4b-692bc28bff0d,https://p2.8891.com.tw/2023/02/21/3/1676956061359886_440_330.jpg
2019,新竹市,Honda Fit,1.5L,52.8萬,6.0萬km,37,https://auto.8891.com.tw/usedauto-infos-3446012.html?display__sale_code=&flow_id=47b763db-acba-4716-95d8-4554f5d2c2fc,https://p2.8891.com.tw/2023/03/20/3/1679307044692412_440_330.jpg
2019,新北市,Honda CR-V,1.5L,66.8萬,3.0萬km,311,https://auto.8891.com.tw/usedauto-infos-3433255.html?display__sale_code=&flow_id=05822ecc-e438-43b5-a94f-79228d9b471f,https://p2.8891.com.tw/2022/08/13/1660366289549036_440_330.jpg
2019,台中市,Honda CR-V,1.5L,75.8萬,4.0萬km,548,https://auto.8891.com.tw/usedauto-infos-3403184.html?display__sale_code=&flow_id=d6b4707f-59f1-47e1-b225-6dc960c972a2,https://p1.8891.com.tw/2023/02/08/1675854358463959_440_330.jpg
2019,高雄市,Honda City,1.5L,33.5萬,4.2萬km,260,https://auto.8891.com.tw/usedauto-infos-3431663.html?display__sale_code=&flow_id=46189b8e-182f-4fb5-ad5f-b97466eee8df,https://p1.8891.com.tw/2023/03/07/1678198414055647_440_330.jpg
2019,桃園市,Honda Odyssey,2.4L,148萬,3.3萬km,69,https://auto.8891.com.tw/usedauto-infos-3431636.html?display__sale_code=&flow_id=3f0262a3-f119-4a66-97f8-89ff72be6c16,https://p1.8891.com.tw/2023/03/07/3/1678195644819407_440_330.jpg
2019,嘉義縣,Honda HR-V,1.8L,52.8萬,13.0萬km,41,https://auto.8891.com.tw/usedauto-infos-3440564.html?display__sale_code=&flow_id=498fd8a6-4d73-4342-963c-8c410fcfc238,https://p2.8891.com.tw/2023/02/16/1676521080884838_440_330.jpg
2019,高雄市,Honda HR-V,1.8L,48.8萬,4.7萬km,1263,https://auto.8891.com.tw/usedauto-infos-3427404.html?display__sale_code=&flow_id=e72e0140-5b94-46fd-ab10-a35d47e9023d,https://p2.8891.com.tw/2022/11/21/1669022885199990_440_330.jpg
2019,高雄市,Honda CR-V,1.5L,85.8萬,5.3萬km,112,https://auto.8891.com.tw/usedauto-infos-3448185.html?display__sale_code=9005001&flow_id=e634c103-9976-43e3-ae7f-e1b57140b65b,https://p1.8891.com.tw/2023/03/22/7/1679477369913833_440_330.jpg
2019,桃園市,Honda Odyssey,2.4L,136萬,6.0萬km,764,https://auto.8891.com.tw/usedauto-infos-3439659.html?display__sale_code=&flow_id=82b7585c-76c2-4e28-b7ad-721e830f917c,https://p1.8891.com.tw/2023/03/14/1678801194750437_440_330.jpg
2019,新北市,Honda Civic Type R,2.0L,199萬,5.0萬km,463,https://auto.8891.com.tw/usedauto-infos-3442308.html?display__sale_code=&flow_id=fcaa4830-9de6-4785-8b67-c2ad8351c29e,https://p2.8891.com.tw/2023/02/16/1676546382094784_440_330.jpg
2019,新北市,Honda CR-V,1.5L,89.8萬,2.0萬km,64,https://auto.8891.com.tw/usedauto-infos-3441390.html?display__sale_code=&flow_id=dd7d4ca8-4c18-4e57-9656-3414e93d10a7,https://p1.8891.com.tw/2023/03/16/1678939170921881_440_330.jpg
2019,新北市,Honda CR-V,1.5L,88.9萬,2.6萬km,30,https://auto.8891.com.tw/usedauto-infos-3451236.html?display__sale_code=&flow_id=e787733a-5107-4830-bc09-b4ab433469e2,https://p1.8891.com.tw/2023/02/15/1676430716796907_440_330.jpg
2019,新北市,BMW X2 sDrive 20i M SportX,2.0L,126.8萬,11.0萬km,189,https://auto.8891.com.tw/usedauto-infos-3433381.html?display__sale_code=&flow_id=99f6a04b-762a-4f4c-bbcc-2ac92f01037e,https://p1.8891.com.tw/2023/03/09/1678330214876249_440_330.jpg
2019,台南市,Honda HR-V,1.8L,63.8萬,3.3萬km,158,https://auto.8891.com.tw/usedauto-infos-3441653.html?display__sale_code=&flow_id=a6967e31-e988-4488-8f1a-4836b44a30c5,https://p1.8891.com.tw/2023/02/12/1676183396825871_440_330.jpg
2019,台中市,Honda Odyssey,2.4L,120萬,8.0萬km,58,https://auto.8891.com.tw/usedauto-infos-3451367.html?display__sale_code=&flow_id=4a304961-41d9-4733-a034-df381b964b38,https://p1.8891.com.tw/2023/03/25/1/1679751423838881_440_330.jpg
2019,高雄市,Honda Civic Type R,2.0L,213萬,4.7萬km,12127,https://auto.8891.com.tw/usedauto-infos-3096848.html?display__sale_code=&flow_id=7df50a89-7152-4f56-b474-4fd85a167ef1,https://p2.8891.com.tw/2022/05/29/1653798271369238_440_330.jpg
2019,新北市,Honda Odyssey,2.4L,119.5萬,5.0萬km,223,https://auto.8891.com.tw/usedauto-infos-3433231.html?display__sale_code=&flow_id=03fc9020-962c-4017-8a96-bea09f255d01,https://p2.8891.com.tw/2023/03/10/1678418051892596_440_330.jpg
2019,桃園市,Honda CR-V,1.5L,20.6萬,3.1萬km,6524,https://auto.8891.com.tw/usedauto-infos-3407625.html?display__sale_code=&flow_id=aebb22a8-3b06-4942-afe8-d994319af1c5,https://p1.8891.com.tw/2023/02/12/1676214075676061_440_330.jpg
2019,高雄市,Honda HR-V,1.8L,46.9萬,4.2萬km,170,https://auto.8891.com.tw/usedauto-infos-3439833.html?display__sale_code=&flow_id=60b088b6-a109-4b79-ad74-8f8804e093cb,https://p2.8891.com.tw/2022/12/23/1671785601760474_440_330.jpg
2019,台中市,Honda HR-V,1.8L,63萬,2.5萬km,92,https://auto.8891.com.tw/usedauto-infos-3441611.html?display__sale_code=&flow_id=ed9b837d-7c73-436e-be13-8b89321e750a,https://p1.8891.com.tw/2023/03/16/7/1678947114432391_440_330.jpg
2019,新北市,Honda CR-V,1.5L,78萬,8.0萬km,386,https://auto.8891.com.tw/usedauto-infos-3421700.html?display__sale_code=&flow_id=64c149e1-d0f9-45c1-9302-9e0b72eb7557,https://p2.8891.com.tw/2023/03/03/9/1677829812371962_440_330.jpg
2019,桃園市,Honda Fit,1.5L,58.8萬,7.7萬km,4,https://auto.8891.com.tw/usedauto-infos-3458449.html?display__sale_code=&flow_id=8911b2ef-547b-43f3-81f3-dce11b8f0f05,https://p2.8891.com.tw/2023/04/02/1680414397596570_440_330.jpg
2019,桃園市,Honda Odyssey,2.4L,98萬,8.0萬km,55,https://auto.8891.com.tw/usedauto-infos-3448853.html?display__sale_code=&flow_id=045e72de-e9ac-4981-ba87-9442054b6c15,https://p2.8891.com.tw/2023/03/23/9/1679551708784106_440_330.jpg
2019,高雄市,Honda CR-V,1.5L,77.8萬,9.9萬km,75,https://auto.8891.com.tw/usedauto-infos-3448473.html?display__sale_code=&flow_id=d79d7b99-a793-452c-bed7-1f73974f2e8a,https://p1.8891.com.tw/2023/03/22/1679494021205715_440_330.jpg
2019,高雄市,Honda HR-V,1.8L,68.8萬,1.6萬km,442,https://auto.8891.com.tw/usedauto-infos-3442810.html?display__sale_code=&flow_id=1b2cb939-f3ea-4e46-945f-0fe6d57c19e2,https://p1.8891.com.tw/2023/03/17/1679034884845053_440_330.jpg
2019,新竹縣,Honda CR-V,1.5L,83.8萬,6.0萬km,127,https://auto.8891.com.tw/usedauto-infos-3448093.html?display__sale_code=&flow_id=8eb028b2-0964-415d-9a00-136944e566ee,https://p1.8891.com.tw/2023/03/22/5/1679474279147509_440_330.jpg
2019,桃園市,Honda Odyssey,2.4L,118.8萬,1.0萬km,885,https://auto.8891.com.tw/usedauto-infos-3395991.html?display__sale_code=&flow_id=435168ac-33a8-4f68-8af2-eba80645d3f6,https://p2.8891.com.tw/2022/04/20/1650441835297890_440_330.jpg
2019,台中市,Honda HR-V,1.8L,68.9萬,5.9萬km,351,https://auto.8891.com.tw/usedauto-infos-3449045.html?display__sale_code=&flow_id=25a4827b-195a-48d0-a05b-719829ee4c11,https://p2.8891.com.tw/2023/03/23/1679559468614808_440_330.jpg
2019,台南市,Honda HR-V,1.8L,61萬,10.0萬km,25,https://auto.8891.com.tw/usedauto-infos-3447650.html?display__sale_code=&flow_id=a8b147b9-b0af-416a-b474-0fafda43532e,https://p1.8891.com.tw/2023/03/22/1679456642694173_440_330.jpg
2019,高雄市,Honda Odyssey,2.4L,63萬,3.4萬km,281,https://auto.8891.com.tw/usedauto-infos-3448028.html?display__sale_code=&flow_id=c3c0d991-c5b1-49db-8133-a83d2926f244,https://p1.8891.com.tw/2023/03/22/1679472410616953_440_330.jpg
2019,新竹市,Honda HR-V,1.8L,64.8萬,9.0萬km,1,https://auto.8891.com.tw/usedauto-infos-3458471.html?display__sale_code=&flow_id=be7e9dd5-f06f-46bd-b556-a0a646039c76,https://p2.8891.com.tw/2023/04/01/1680294328665884_440_330.jpg
2019,桃園市,Honda CR-V,1.5L,82.8萬,4.0萬km,89,https://auto.8891.com.tw/usedauto-infos-3444081.html?display__sale_code=&flow_id=99f802a4-c0c8-4da8-86f5-4ea8d1b40cb9,https://p2.8891.com.tw/2022/05/13/1652432384288368_440_330.jpg
2019,高雄市,Honda HR-V,1.8L,57.9萬,3.0萬km,274,https://auto.8891.com.tw/usedauto-infos-3437760.html?display__sale_code=&flow_id=b664b25e-6571-490c-9393-107ff8a252f9,https://p2.8891.com.tw/2023/01/11/1673431459206138_440_330.jpg
2019,台中市,Honda Odyssey,2.4L,145.8萬,3.4萬km,128,https://auto.8891.com.tw/usedauto-infos-3443543.html?display__sale_code=&flow_id=e9814222-3882-4d55-9016-dbe4027605b9,https://p2.8891.com.tw/2023/01/28/1674898874044538_440_330.jpg
2019,桃園市,Honda Odyssey,2.4L,139.8萬,8.0萬km,93,https://auto.8891.com.tw/usedauto-infos-3449493.html?display__sale_code=9005002&flow_id=9ae8d63b-2d79-4c54-8086-998769ed908e,https://p1.8891.com.tw/2023/03/27/1679932672825613_440_330.jpg
2019,桃園市,Honda Odyssey,2.4L,130萬,6.0萬km,106,https://auto.8891.com.tw/usedauto-infos-3437581.html?display__sale_code=&flow_id=f39c45ea-90ed-42ef-a74b-7f2c207fef92,https://p1.8891.com.tw/2023/03/13/1678686015516423_440_330.jpg
2019,屏東縣,Honda HR-V,1.8L,66.8萬,4.9萬km,20,https://auto.8891.com.tw/usedauto-infos-3455553.html?display__sale_code=&flow_id=e73856cb-065d-4e98-aaeb-fef1fd9ac43d,https://p2.8891.com.tw/2023/03/30/1680162234315134_440_330.jpg
2019,新北市,BMW 5-Series Sedan 530i,2.0L,164.8萬,6.0萬km,645,https://auto.8891.com.tw/usedauto-infos-3304144.html?display__sale_code=&flow_id=6b97271c-7578-40b4-902f-207aa3a0ee66,https://p2.8891.com.tw/2022/08/28/1661666391953098_440_330.jpg
2019,新北市,Toyota Alphard,3.5L,250萬,5.5萬km,2179,https://auto.8891.com.tw/usedauto-infos-3114802.html?display__sale_code=&flow_id=0f88bf54-cf05-4f1e-a0da-138d31462ae8,https://p1.8891.com.tw/2022/05/06/1651834135478345_440_330.jpg
2019,屏東縣,Honda CR-V,1.5L,88.8萬,2.9萬km,81,https://auto.8891.com.tw/usedauto-infos-3440397.html?display__sale_code=&flow_id=8abf86b4-a8f6-4cf1-ab93-a77d3b532235,https://p2.8891.com.tw/2023/01/13/1673602010434828_440_330.jpg
2019,桃園市,Honda CR-V,1.5L,88.8萬,4.5萬km,149,https://auto.8891.com.tw/usedauto-infos-3423221.html?display__sale_code=&flow_id=14171fe2-b18e-4d51-858c-961513fa7d6c,https://p1.8891.com.tw/2023/02/28/1677582508397951_440_330.jpg
2019,新北市,Honda City,1.5L,48.8萬,8.0萬km,1031,https://auto.8891.com.tw/usedauto-infos-3246130.html?display__sale_code=&flow_id=a33f04cc-7795-4015-b098-0491118df6da,https://p1.8891.com.tw/2021/03/11/1615461454909965_440_330.jpg
2019,嘉義市,Honda CR-V,1.5L,25萬,4.0萬km,204,https://auto.8891.com.tw/usedauto-infos-3440258.html?display__sale_code=&flow_id=552f31c1-5ce4-40ae-9009-aeadf27cf113,https://p2.8891.com.tw/2023/03/15/1678861913596926_440_330.jpg
2019,基隆市,Honda HR-V,1.8L,61.8萬,7.2萬km,160,https://auto.8891.com.tw/usedauto-infos-3439752.html?display__sale_code=&flow_id=6f69ca43-bfe3-4f5e-b988-474b9c129258,https://p1.8891.com.tw/2023/03/15/1678843655689437_440_330.jpg
2019,新北市,Honda CR-V,1.5L,69.8萬,14.3萬km,205,https://auto.8891.com.tw/usedauto-infos-3451194.html?display__sale_code=&flow_id=17f7d71c-6528-4281-bf95-1bd214cd5d67,https://p2.8891.com.tw/2023/03/25/1679737795440374_440_330.jpg
2019,台南市,Honda HR-V,1.8L,61萬,4.5萬km,26,https://auto.8891.com.tw/usedauto-infos-3452065.html?display__sale_code=&flow_id=4c3b40b7-9478-4a14-8c91-d1b73c2de29e,https://p2.8891.com.tw/2023/03/27/1679886711770434_440_330.jpg
2019,彰化縣,Honda City,1.5L,44.8萬,8.8萬km,432,https://auto.8891.com.tw/usedauto-infos-3324511.html?display__sale_code=&flow_id=eac65b1c-fdb6-4334-8272-014f5cddca80,https://p1.8891.com.tw/2022/05/27/1653634960302571_440_330.jpg
2019,嘉義市,Honda HR-V,1.8L,53.8萬,15.0萬km,49,https://auto.8891.com.tw/usedauto-infos-3445477.html?display__sale_code=&flow_id=ee055a77-4e12-41ef-af7d-60ee55edd23a,https://p1.8891.com.tw/2023/03/20/1679292072957261_440_330.jpg
2019,高雄市,Honda Fit,1.5L,40.8萬,5.8萬km,200,https://auto.8891.com.tw/usedauto-infos-3427451.html?display__sale_code=&flow_id=63c97c8b-ef5a-403e-b104-41f1d20fb596,https://p2.8891.com.tw/2022/01/02/1641112265920444_440_330.jpg
2019,台北市,Honda HR-V,1.8L,68.8萬,2.8萬km,245,https://auto.8891.com.tw/usedauto-infos-3410980.html?display__sale_code=&flow_id=b69b53e0-ce36-4b55-bb68-2a4e4b453985,https://p1.8891.com.tw/2023/02/15/1676456527475013_440_330.jpg
2019,桃園市,Honda CR-V,1.5L,81.8萬,5.0萬km,51,https://auto.8891.com.tw/usedauto-infos-3445227.html?display__sale_code=&flow_id=be845e95-e476-476a-8e29-696ce0b374bc,https://p2.8891.com.tw/2023/03/20/7/1679283656360330_440_330.jpg
2019,新北市,Honda Odyssey,2.4L,74.8萬,7.0萬km,1834,https://auto.8891.com.tw/usedauto-infos-3401019.html?display__sale_code=9005001&flow_id=584c67cc-e099-4824-aba8-50033d08bbac,https://p2.8891.com.tw/2023/02/09/1675933335270532_440_330.jpg
2019,屏東縣,Honda CR-V,1.5L,89.8萬,3.0萬km,234,https://auto.8891.com.tw/usedauto-infos-3410856.html?display__sale_code=&flow_id=89b0b715-422c-4bae-8b0c-bf4d4c198911,https://p1.8891.com.tw/2023/02/15/1676454312244735_440_330.jpg
2019,高雄市,Honda HR-V,1.8L,67.5萬,2.0萬km,130,https://auto.8891.com.tw/usedauto-infos-3423496.html?display__sale_code=&flow_id=678dad25-59e9-45b0-b963-b432eb86783e,https://p2.8891.com.tw/2022/12/28/1672196798686044_440_330.jpg
2019,台南市,Honda Fit,1.5L,43萬,6.4萬km,58,https://auto.8891.com.tw/usedauto-infos-3452062.html?display__sale_code=&flow_id=e7341092-333b-4389-b740-20a469ed8578,https://p2.8891.com.tw/2023/03/27/1679886950695806_440_330.jpg
2019,台北市,Honda HR-V,1.8L,57.9萬,3.0萬km,611,https://auto.8891.com.tw/usedauto-infos-3437415.html?display__sale_code=&flow_id=ac376ca4-ac2d-4a24-be37-2fccfc6a85ff,https://p1.8891.com.tw/2023/01/11/1673430719872147_440_330.jpg
2019,新北市,Honda Odyssey,2.4L,129.8萬,8.0萬km,720,https://auto.8891.com.tw/usedauto-infos-3407063.html?display__sale_code=9005002&flow_id=d322ff5d-6510-459d-b4c5-33f96cf17048,https://p1.8891.com.tw/2023/02/12/1676166790343033_440_330.jpg
2019,台中市,Honda Fit,1.5L,55.8萬,4.4萬km,3492,https://auto.8891.com.tw/usedauto-infos-3075243.html?display__sale_code=9005001&flow_id=d0cb1b9a-0555-4ef4-be3d-8e4bf0dcf711,https://p2.8891.com.tw/2023/02/15/1676439201920624_440_330.jpg
2019,台中市,Honda CR-V,1.5L,85.8萬,2.0萬km,210,https://auto.8891.com.tw/usedauto-infos-3410536.html?display__sale_code=&flow_id=db6b6af9-4fc7-4cf9-b104-05e0bf613461,https://p1.8891.com.tw/2023/02/15/4/1676443506147471_440_330.jpg
2019,高雄市,Honda CR-V,1.5L,73.5萬,13.0萬km,64,https://auto.8891.com.tw/usedauto-infos-3445402.html?display__sale_code=&flow_id=ae175886-6380-4ec0-adac-cb1d893a6a0e,https://p1.8891.com.tw/2023/01/12/1673503491453721_440_330.jpg
2019,台南市,Honda CR-V,1.5L,78.8萬,7.2萬km,40,https://auto.8891.com.tw/usedauto-infos-3452769.html?display__sale_code=&flow_id=8b1b208a-d5a0-490c-9b2d-b2a800b8a7a3,https://p1.8891.com.tw/2022/11/12/1/1668222936256029_440_330.jpg
2020,台中市,Honda CR-V,1.5L,88.8萬,3.0萬km,89,https://auto.8891.com.tw/usedauto-infos-3435746.html?display__sale_code=&flow_id=9cf8b7f0-ab0e-4552-bbf4-d0820deaa8d7,https://p2.8891.com.tw/2023/03/11/0/1678508823417110_440_330.jpg
2020,新竹市,Honda HR-V,1.8L,68.8萬,2.9萬km,484,https://auto.8891.com.tw/usedauto-infos-3441479.html?display__sale_code=9005001&flow_id=72cfeaa1-b81f-47c8-ab88-19b7b9188586,https://p2.8891.com.tw/2023/03/06/1678084385590492_440_330.jpg
2020,台中市,Honda Fit,1.5L,40.8萬,2.0萬km,56,https://auto.8891.com.tw/usedauto-infos-3450656.html?display__sale_code=&flow_id=58d7788d-8cfc-48fc-9db6-20cf7805959a,https://p2.8891.com.tw/2023/03/25/1679721577593230_440_330.jpg
2020,新竹市,Honda City,1.5L,52.6萬,3.0萬km,822,https://auto.8891.com.tw/usedauto-infos-3404077.html?display__sale_code=&flow_id=4c4eb16e-d8c4-4904-958d-2a9991d3a9f0,https://p1.8891.com.tw/2022/07/17/1658027610351153_440_330.jpg
2020,新竹市,Honda Fit,1.5L,55.8萬,3.5萬km,104,https://auto.8891.com.tw/usedauto-infos-3433582.html?display__sale_code=&flow_id=7caa602f-87b5-4106-93a3-320661aaa7ff,https://p1.8891.com.tw/2023/03/09/1678343226932017_440_330.jpg
2020,台北市,Honda Odyssey,2.4L,153.8萬,3.6萬km,49,https://auto.8891.com.tw/usedauto-infos-3451720.html?display__sale_code=&flow_id=a7ccf89f-fc33-4334-b548-03890808a384,https://p1.8891.com.tw/2023/03/26/1679820039461943_440_330.jpg
2020,台北市,Honda HR-V,1.8L,73.8萬,1.4萬km,23,https://auto.8891.com.tw/usedauto-infos-3453484.html?display__sale_code=&flow_id=a49ef839-e50b-488a-81b4-e7d9881716aa,https://p2.8891.com.tw/2023/02/23/1/1677116999231994_440_330.jpg
2020,台北市,Honda CR-V,1.5L,88.8萬,1.7萬km,2055,https://auto.8891.com.tw/usedauto-infos-3403290.html?display__sale_code=&flow_id=f298df38-a0d5-4746-95ec-b0adb46dc4ff,https://p2.8891.com.tw/2023/02/08/1675861610172356_440_330.jpg
2020,高雄市,Honda CR-V,1.5L,68萬,3.9萬km,396,https://auto.8891.com.tw/usedauto-infos-3431692.html?display__sale_code=&flow_id=d07e3f62-0f5c-404f-91a4-a58aac655772,https://p1.8891.com.tw/2023/03/07/1678201550570557_440_330.jpg
2020,桃園市,Honda Odyssey,2.4L,152萬,5.6萬km,88,https://auto.8891.com.tw/usedauto-infos-3452961.html?display__sale_code=&flow_id=f9037159-c5ec-44e5-9831-ccf163a3b541,https://p2.8891.com.tw/2023/03/27/1/1679926601434944_440_330.jpg
2020,嘉義市,Honda HR-V,1.8L,63.8萬,5.7萬km,47,https://auto.8891.com.tw/usedauto-infos-3445530.html?display__sale_code=&flow_id=90bda0b5-b27a-449b-9e19-dd133dedfe06,https://p1.8891.com.tw/2023/03/20/1679293695746193_440_330.jpg
2020,高雄市,Honda CR-V,1.5L,82.9萬,9.4萬km,145,https://auto.8891.com.tw/usedauto-infos-3448602.html?display__sale_code=9005001&flow_id=49ba879e-e8f1-4f82-8dc6-b25b1dcb837c,https://p2.8891.com.tw/2023/03/23/1679537942476144_440_330.jpg
2020,台中市,Honda HR-V,1.8L,51.8萬,1.8萬km,212,https://auto.8891.com.tw/usedauto-infos-3437283.html?display__sale_code=&flow_id=b032f22e-e970-4a86-bd2e-d5cf9f17290e,https://p1.8891.com.tw/2022/05/25/1653480322418077_440_330.jpg
2020,新北市,Honda HR-V,1.8L,73.9萬,4860km,165,https://auto.8891.com.tw/usedauto-infos-3437388.html?display__sale_code=&flow_id=01eea790-2cd9-4c0c-a6bd-c3a43444b477,https://p2.8891.com.tw/2023/03/13/1678679767818734_440_330.jpg
2020,新北市,Honda CR-V,1.5L,48萬,7.0萬km,93,https://auto.8891.com.tw/usedauto-infos-3440098.html?display__sale_code=&flow_id=1c0c780d-5a80-4e88-b230-3187a46fc4c9,https://p1.8891.com.tw/2023/03/15/1678857065409727_440_330.jpg
2020,桃園市,Honda CR-V,1.5L,55.8萬,5.3萬km,752,https://auto.8891.com.tw/usedauto-infos-3440905.html?display__sale_code=9005002&flow_id=3ae4c373-20bf-499f-8868-b793a38d339e,https://p1.8891.com.tw/2022/10/12/1665555107580355_440_330.jpg
2020,嘉義市,Honda CR-V,1.5L,83.8萬,9.5萬km,96,https://auto.8891.com.tw/usedauto-infos-3445580.html?display__sale_code=&flow_id=b8fc855e-d7ec-49dd-a1b2-d0d6e9f55121,https://p2.8891.com.tw/2023/03/20/1679294808164654_440_330.jpg
2020,新北市,Honda Fit,1.5L,56.8萬,3.0萬km,286,https://auto.8891.com.tw/usedauto-infos-3412974.html?display__sale_code=&flow_id=a60fa71c-9011-473a-a287-e3ac1ed11a87,https://p2.8891.com.tw/2023/02/17/1676620312227622_440_330.jpg
2020,桃園市,Honda Fit,1.5L,15.7萬,1.5萬km,3701,https://auto.8891.com.tw/usedauto-infos-3407781.html?display__sale_code=&flow_id=b69d0f97-e55a-4844-bdb9-2f03cb67fe68,https://p1.8891.com.tw/2023/02/13/1676253923011231_440_330.jpg
2020,基隆市,Honda Fit,1.5L,56.8萬,3.0萬km,415,https://auto.8891.com.tw/usedauto-infos-3441256.html?display__sale_code=&flow_id=083f42ff-f3d8-4a8b-ba22-e879717d4668,https://p1.8891.com.tw/2023/03/16/1678934071710643_440_330.jpg
2020,台中市,Honda CR-V,1.5L,85.8萬,6.0萬km,276,https://auto.8891.com.tw/usedauto-infos-3450084.html?display__sale_code=9005001&flow_id=7e3369a6-24cb-4a5d-9280-c8ee0e7d1dc6,https://p2.8891.com.tw/2023/03/24/1679646434056680_440_330.jpg
2020,新北市,Honda HR-V,1.8L,65萬,4.0萬km,127,https://auto.8891.com.tw/usedauto-infos-3450294.html?display__sale_code=9005003&flow_id=f241d15a-bc6a-48fb-88d5-0c38433a8ccc,https://p1.8891.com.tw/2023/02/16/1676517943670641_440_330.jpg
